train/ent_coef,train/actor_loss,train/ent_coef_loss,train/learning_rate,train/n_updates,train/critic_loss
0.20755060017108917,1.2049405574798584,-0.4068326950073242,0.0003,73000,0.07843928039073944
0.20671069622039795,1.3322665691375732,-0.18305054306983948,0.0003,74000,0.10702134668827057
0.20840610563755035,1.2355077266693115,0.025753537192940712,0.0003,75000,0.0790141150355339
0.20742246508598328,1.3119964599609375,-0.34736573696136475,0.0003,76000,0.07722573727369308
0.20869311690330505,1.2995651960372925,-0.1147642433643341,0.0003,77000,0.07598622888326645
0.20613527297973633,1.3005353212356567,0.0857241079211235,0.0003,78000,0.11255135387182236
0.2074839025735855,1.1848084926605225,-0.1460593044757843,0.0003,79000,0.05689365044236183
0.20901179313659668,1.2136164903640747,0.45056694746017456,0.0003,80000,0.11980623006820679
0.2080727219581604,1.2827537059783936,0.39518290758132935,0.0003,81000,0.15985426306724548
0.2071560025215149,1.243693470954895,0.4647243320941925,0.0003,82000,0.06525703519582748
0.20684145390987396,1.3286895751953125,-0.15133394300937653,0.0003,83000,0.09893445670604706
0.20761381089687347,1.1714500188827515,0.33436551690101624,0.0003,84000,0.08334887027740479
0.2074163854122162,1.3034429550170898,-0.06047927588224411,0.0003,85000,0.0913938507437706
0.2065742164850235,1.2826604843139648,0.26843366026878357,0.0003,86000,0.08487532287836075
0.2061932384967804,1.2670155763626099,-0.4185333251953125,0.0003,87000,0.07366761565208435
0.2057863026857376,1.34999680519104,-0.10829192399978638,0.0003,88000,0.10111122578382492
0.20637327432632446,1.2132887840270996,0.029464982450008392,0.0003,89000,0.09649025648832321
0.2055889219045639,1.236960768699646,0.36577871441841125,0.0003,90000,0.11101210117340088
0.2059599906206131,1.3915035724639893,0.11867484450340271,0.0003,91000,0.08119947463274002
0.20679843425750732,1.2931947708129883,-0.08442317694425583,0.0003,92000,0.07343056052923203
0.20537269115447998,1.234450101852417,0.13166886568069458,0.0003,93000,0.08758598566055298
0.20534922182559967,1.2345099449157715,-0.16370004415512085,0.0003,94000,0.09351067245006561
0.20612594485282898,1.3093302249908447,0.46967142820358276,0.0003,95000,0.08130292594432831
0.20487992465496063,1.283028244972229,0.0856817364692688,0.0003,96000,0.06525255739688873
